Utterance,Sub topic,ID,Type,Dialogue_Act,Emotion
"Hi Amy, I'm Denise I one of the advocates here, at the center and how are you? How are you today?",routine,155_0,T,gt,0
"I'm fine. Thanks. Well, strange feeling strange for this, but okay.",symp/reasoning,155_1,P,gt,0
"Yeah, it's something really different for you.",routine,155_2,T,gt,0
Umm hmm I have I've not done this before.,symp/reasoning,155_3,P,gt,0
"Well, why don't you tell me a little bit about what brings you here today?",routine,155_4,T,irq,0
"I'm not even sure I am I heard about this place and that you work with women who are having trouble with a relationship and are confused. And so I thought I'd give you guys a call. And so I'm, thank you so much for taking the time to see me.",story,155_5,P,id,-1
"So you're, you've heard a little bit about the program here. Would it help if I just explained a little bit about what what my role might be today?",routine,155_6,T,yq,0
"Yeah, yeah, cuz I don't know what to do.",inactive,155_7,P,op,0
"What I want to reassure you of is that I'm not here to try and tell you anything that you might need to do or to try and give you advice or information at all. I'm here to help you in whatever way is useful to you to sort out what what's going on and what if anything you'd like to do differently. So this is really up to you. What you would like to explore today, how does that sound?",routine,155_8,T,gc,0
That sounds really hard because I'm not sure I'm very good at sorting things out myself. Yeah. Yeah.,symp/reasoning,155_9,P,cd,0
"So right now you're feeling a little overwhelmed with everything that's going on, and you're not even sure where to start.",routine,155_10,T,crq,0
"Yeah, that's a good way to put it. I'm kind of confused about what to do next. And I have a little baby at home, so I don't I can't think anyway, most the time.",symp/reasoning,155_11,P,cd,0
"Yeah. So now anything any kind of decisions you make, or anything that you do affects both you and and the baby. ",routine,155_12,T,crq,0
"Mm hmm. And, and my boyfriend affects him. Which is why I guess I guess I'm here to talk about him and me and the baby and what we're, you know, how we work together.",symp/reasoning,155_13,P,cd,0
"Well, I if you're interested or you're willing, why don't you tell me a little bit about your story?",routine,155_14,T,irq,0
"I don't know where to start. He and I had been together for about a year. And I got pregnant right away and we just had this baby a little while ago. And and before that I was working. And he and I, you know, we're on and off here and there, we get invites and he disappears for a while then he comes back. That's kind of what the ears look like. And I just been getting more and more confused on what to do and recently he did something really that didn't even look like him. He looked like a different person and it freaked me out and freaked the baby out. And quite honestly, it freaked him out too. He didn't he said he didn't know what happened and he felt he said he felt out of control.",story,155_15,P,id,-1
"So the in the history of the relationship over this year, it's kind of been in and out in a way and there have been Some incidents where you've had some arguments and then separated for a while and gotten back together but it does sound like something pretty significant happened that sort of freaked everybody out. All all of you the baby and you and him and, and was kind of scary. ",routine,155_16,T,crq,0
"Mm hmm. Yeah, he came home. I was a friend come over a man friend, he doesn't like me to have men friends came over to help me with my resume, because I'm starting to think about going back to work. And he had a weird look in his eye and so I kind of, you know, we sped up and I kind of let my friend leave but soon as after right after he left he he kind of just got this dark, scary look and he pushed me onto the ground and and it was just different than anything that ever happened to me or us together and He just got this weird kind of like he was possessed by something. And he said he didn't, he would never do that again. He's he's really good daddy. And he really helps us out a lot.",story,155_17,P,cd,0
"So in a way it doesn't, it didn't even really make sense to you or to him, because on the one hand, He's really good. Good with you and good with the Father. I mean, good with your child. And on the other hand, it was just like, what is this something really different?",routine,155_18,T,gc,0
"Yeah. Yeah. And he's, he's, he really helps us out. And I didn't know what to do with that. So that's why it's, I guess that feeling that I have had since that happened has prompted me to call somebody to figure out what to do.",symp/reasoning,155_19,P,id,0
