Utterance,Sub topic,ID,Type,Dialogue_Act,Emotion
Hello. Sam How you are doing?,inactive,3_0,T,gt,
I'm good. HOw are you?,inactive,3_1,P,gt,
I'm doing well. Thanks for asking. So you're here at the agency today to seek counseling services?,routine,3_2,T,ack,
Yeah. My boss sent me over.,routine,3_3,P,ack,
"your boss said, Sure?",routine,3_4,T,crq,
"There was this issue with a couple of the people that couldn't relate to my ideas and my boss solid has been kind of, you know, not working super well. So she wanted me to come over and talk about",symp/reasoning,3_5,P,cd,
she wants you to come over and talk about your relationship with your coworkers?,symp/reasoning,3_6,T,irq,
"Um, I think more just so that, you know, my ideas were just kind of higher than what they could really Understand, so maybe learn how to like how to talk to other people so that they can understand me.",symp/reasoning,3_7,P,id,
"Okay, what would you mean by higher, like, your ideas",symp/reasoning,3_8,T,crq,
"are higher, you know, just a little bit more intelligent, you know, I'm just at a level that other people can't always reach to, you just, you know, like just a little bit higher, sometimes a lot higher, but just on this team, they just couldn't understand, you know, my language or what I was saying, and it couldn't see the vision that I had.",symp/reasoning,3_9,P,cd,
"Okay, so they were unable to reach your level of expression for this was like a project you're working on? And your boss recognized this difference, and thought that, that the counselor may be helpful. Yeah?",inactive,3_10,T,irq,
"Yeah. Yeah. Um, I think it's good, you know, so that my boss is happy that I went, but I think it could also be useful in the sense of, you know, other people are jealous of me a lot, and they just can't really relate to me. So it might be, you know, great to learn how to relate, you know, like, kind of understand what they're going through at their level.",symp/reasoning,3_11,P,id,
"Again, you stay at their level. So are you meaning again, that they're kind of below you with skills?",symp/reasoning,3_12,T,crq,
"yeah, they're just they haven't they haven't accomplished as much they have, you know, they don't know as many people, they're not hanging out with those prestigious ranks, you know, they haven't been educated to the quality that I have been. So they just sometimes it's hard for them to understand where I'm coming from, or you know, what I can see happening.",symp/reasoning,3_13,P,cd,
"Okay, so counseling can help you bridge that gap to go to communicate more effectively.",symp/reasoning,3_14,T,gc,
"Yeah, so I think you know, so I can even better you know, I'm here but I want to be like here.",inactive,3_15,P,gc,
"When you say you're here at the first level,",inactive,3_16,T,gc,
"maybe like a seven but I want to like blow it out. The park, you know, like if 10 is here, I want to be higher than that. ",story,3_17,P,gc,
How would you plan on accomplishing that?,routine,3_18,T,irq,
"Well, you know, I'm always getting recruited for these really prestigious classes and to speak places and people are always calling I'm a really large social media presence when people are constantly asking me for advice, you know, just about everything, because, you know, I've just accomplished so much that I can really help people because I just, you know, I've just been really lucky to just be good at so many things.",symp/reasoning,3_19,P,id,
"Okay, so it sounds like you're you have a lot of stress.",symp/reasoning,3_20,T,yq,
"Yeah, yeah.",inactive,3_21,P,ack,
"And maybe, from your understanding that people were just getting jealous because you seem to succeed in so many things.",symp/reasoning,3_22,T,orq,
"Yeah. You know, like, sometimes people just, it's hard to admit that you're just not as good or like you can't do it. Maybe you don't want to admit that I think I make them uncomfortable because I can.",story,3_23,P,od,
"So calcium help you to relate to them in a way that so how would they have a more productive way? How would they describe you? You know, given this level of difference on this, you're talking about how would they describe you, if I were to ask them, if I could ask them. Could you describe sample?",symp/reasoning,3_24,T,irq,
"Would they say? I think they would say that I have a lot of people that look up to me that I'm excellent at my job that, you know, like, I should really be vice Vice President, if not president, but I mean, I don't own the company. But I should really have a more significant position. that a lot of the presentations that are happening that I could probably do, but they don't want to, you know, other people need opportunities, but it would, it would be clear for everyone if I just did them.",story,3_25,P,id,
Would It be easier?,routine,3_26,T,yq,
"Yeah, you know, easier, better, more people. It would just be it would be a great presentation if I did it. So we'll just cut away all the other stuff.",story,3_27,P,ack,
All those stuff. That's what your coworkers would include?,symp/reasoning,3_28,T,yq,
"Yeah,",inactive,3_29,P,ack,
yeah. Things that maybe detract from them.,routine,3_30,T,gc,
