Utterance,Sub topic,ID,Type,Dialogue_Act,Emotion
"So let's talk about being cognitively active. You know, you're retired now. What did you used to do?",symp/reasoning,99_0,T,irq,
I was a nurse for 44 years.,routine,99_1,P,id,
Okay. And it was up that kept you very busy.,routine,99_2,T,crq,
"It did it did. It wasn't just that I had five children and I helped my husband run of post office. So I was working 70 hours a week in those days because I did two nights night duty they were 12 hour shifts separated. And and then I worked in the shop. So several jobs. So for five years I did that so that was you know, and looked after the children in the house in that year.",story,99_3,P,cd,
"Any now that you retired, you do do any voluntary work or",routine,99_4,T,yq,
"Yeah, I've got involved with things around the church with visiting the house bound and taking them out and things like that. And I still am one of my daughters decided to get me a job as a transport passenger assistant for special needs. On the many buses that go around needs. Yeah. So they were desperate for them. And she said, you'll be good at that mum. So that was signed you up. She signed me up. Because she worked. She was the manager. So I did that until I was 77. And I also did they 11 weeks of the stewarding for the abrsm music exams.",story,99_5,P,id,
Yeah. And Have you always been like that?,routine,99_6,T,yq,
"Yeah, yeah.",routine,99_7,P,op,
Do you Have a lot of social support.,routine,99_8,T,yq,
"Yes, I do. Yeah. Yeah. Well, even more so now now that the children have press gang me into Facebook and WhatsApp. Wow. I mean, it's just, it's just full on around the world now, you know?",symp/reasoning,99_9,P,id,
"You international? Yes, yes. Yes. And I believe that you are an Airbnb host.",symp/reasoning,99_10,T,irq,
Yes I do. Yeah. So the world comes to me that way. Excellent.,routine,99_11,P,id,1
Do you enjoy that?,routine,99_12,T,yq,
"And then I'm Facebook friends when they go home apparently in China and Brazil and Rome, and invitations to visit.",routine,99_13,P,id,
And you said you've got grandchildren and great grandchildren. Do you think that intergenerational contact is important?,routine,99_14,T,orq,
Very important.,routine,99_15,P,od,
Why?,routine,99_16,T,irq,
