Utterance,Sub topic,ID,Type,Dialogue_Act,Emotion
"Vanessa, Hi, nice to see you again.",inactive,156_0,T,gt,0
It's good to see you.,inactive,156_1,P,gt,0
Yeah. How are you?,inactive,156_2,T,gt,0
"I'm doing okay. And you know, things have been settling down a bit, I think.",symp/reasoning,156_3,P,gt,0
"Yeah, the last time we saw things were pretty chaotic and hectic when you were being released from the hot discharge from the house. for about a week ago,",routine,156_4,T,gc,0
"yeah, yes, ",inactive,156_5,P,gc,0
your how's your injury?,routine,156_6,T,irq,0
"It's it's pretty pain, you know, had a lot of pain in it. I've been kind of trying not to take too much pain medication and just kind of trying to keep busy and focus on things that are happening. I've been busy with my church duties and with my kids ",symp/reasoning,156_7,P,id,0
you even trying to stay fit.,routine,156_8,T,gc,0
"Yeah, yeah, it's been hard to think about myself when I have so many other things that are more way more important than me to deal with.",symp/reasoning,156_9,P,gc,0
How are your kids doing?,routine,156_10,T,irq,0
"They're doing okay, you know, the little ones were pretty kind of stressed out when I first got home and they were a little unsure of themselves and what was going to happen but the older the older kids have helped out quite a bit. So I think they're pulling together.",symp/reasoning,156_11,P,id,0
"Imagine that there's some you know, period of readjustment and healing and sadness or as in It sounds like also just trying to get things done. ",routine,156_12,T,gc,0
"yeah, I mean, my motto is just to keep moving, you know, moving as fast as I can, trying to get, you know, keep the house clean and be good, you know, with my duties with my church and trying to keep the kids focused on their activities and not to be too focused on what's happening in me and Paul's life because you know, there's nothing they can do about that. ",symp/reasoning,156_13,P,gc,0
"Mm hmm. So here, you're taking care of a lot of people, your community, your kids, all the while trying to take care of yourself. That's a lot. ",routine,156_14,T,gc,0
Yeah.,inactive,156_15,P,gc,0
"I really appreciate you showing up today given how much you have on your plate and how much you you have going on. Well, you know, last time that we met you had talked about how important it is for you to do what you can to keep your kids and yourself safe. And I was wondering if you'd be interested in talking a little bit more about that today? Or perhaps if there's something else that you would rather talk about",routine,156_16,T,gc,0
"No, I, you know, I made time today to talk about this. I think it's really important to try to figure something out things got very out of hand there. And so it's, it's, I'm looking forward to thinking about what what things I can do.",symp/reasoning,156_17,P,id,0
"So, so you were scared. It sounds like you were scared. ",routine,156_18,T,crq,0
"It was terrifying. I mean, we police were called, you know, we ended up having to call the police. And Paul was arrested and spent some time in jail. I had Child Welfare folks crawling all over my house and my mom was upset and neighbors were all being nosy and gossiping. And it's, it's it was just very scary.",symp/reasoning,156_19,P,cd,-2
"So so a lot of things were turned upside down. And when you say it was scary, I hear you saying on some level was scary for you and your your safety but it also sounds like it was scary because all these other variables or elements were put in motion that were disruptive,",routine,156_20,T,gc,0
"right? I mean, it was, you know, we had people come into the house calling and you know, checking in, are you okay? Or can you get a restraining order and my mom was trying to get me to move in with her and you know, it's just too many, you know, too many cooks in the kitchen.",symp/reasoning,156_21,P,gc,-2
So a lot of people have some ideas about what you should be doing. ',routine,156_22,T,gc,0
"Yeah, yeah, so I'm just really I'm not I'm not gonna do that. I'm not gonna get a restraining order. I'm not gonna call the police. It's no he knows where I live. ",symp/reasoning,156_23,P,gc,-2
so say more about that say more about why you why you don't want to call the police or you don't want to get a restraining order.,routine,156_24,T,gc,0
"They were they were throwing him on the ground. They were holding his arms behind his back and They have their guns and you know that kind of you never know what the police are going to do to a black man. You never know whether he's going to make it to the jail safely. So I was I was terrified for him. And then the next day, you know, Child Welfare call in the house.",symp/reasoning,156_25,P,gc,-2
It sounds like that was a very scary experience in moment for you.,routine,156_26,T,crq,0
Yeah. Because I'm a good mom.,symp/reasoning,156_27,P,cd,0
