Utterance,Sub topic,ID,Type,Dialogue_Act,Emotion
Are you doing today?,inactive,17_0,T,gt,
"Okay, how are you? ",inactive,17_1,P,gt,
I'm doing well. Thanks for asking.,inactive,17_2,T,gt,
"Yes, um, I would like to be able to kind of I've been feeling a little depressed and I would really like to be able to reduce those depressed you know, the depression.",symp/reasoning,17_3,P,gc,
"So reduce feelings of depression. Yes, that'd be a cool okay. Yes. So Sounds like a good goal. So what objectives what tasks Do you think that you could do? That would help you to feel less depressed?",routine,17_4,T,irq,
"I guess maybe some sort of physical activity, maybe like walking. I like to be outside. So maybe walking could be one. Okay.",routine,17_5,P,id,
Have you had a plan before we have walked regularly?,routine,17_6,T,irq,
"You know, I used to. I did. And it was, it was, it was a it would give me some relief, because I was I was able to clear my mind whenever I was walking. And so I Yes, yes, I've had success with walking before.",routine,17_7,P,id,
So Walking has worked before.,symp/reasoning,17_8,T,yq,
Yes.,inactive,17_9,P,ack,
And you notice that you're walking less since you've had a first impression. I,routine,17_10,T,crq,
"really haven't been doing too much of anything I've just been kind of at home doing homework, stressing out over doing getting homework done. Because I'm, you know, back in school, and it's been so stressful and overwhelming. You know, like I said, it's just kind of gotten me in this little funk, this depressed mood. So",story,17_11,P,cd,
"since you're on the topic of homework, which is something you think you can do there, you mentioned that it's stressful and overwhelming. And that sounds like the type of feelings that are related to depression sometimes. Mm hmm. Do you find that kind of being stressed about homework is?",routine,17_12,T,orq,
"Yeah, because you know, is there's so much work to be done and sometimes a good you know, several assignments. Do And at the same time, and I find myself rushing to get assignments and and, you know, it can just be a little daunting. It's just overwhelming sometimes. So yeah. And I don't know, maybe if I spaced that out and, you know, took, you know, did some time management or something like that I don't know, to kind of help me",inactive,17_13,P,od,
feel like maybe you're starting the homework late compared to when it's due.,symp/reasoning,17_14,T,orq,
"Yeah, yeah.",inactive,17_15,P,od,
That's the feeling maybe of overwhelmed.,inactive,17_16,T,orq,
"Yes, I would say that.",inactive,17_17,P,od,
"So, yeah, you're right. It sounds like this is just an organizational thing, right. So if you if you can space it out where you kind of start your homework earlier, and do it in small bits, okay. Instead of me waiting more or less the last minute, right. That would reduce the mean likely, I would think reduce some of the stressed feelings of being overwhelmed.",routine,17_18,T,ci,
I'm sure it would you sure would.,inactive,17_19,P,ack,
"So one, make that your sec objective then so you have the walking, okay. And then you'll have trying to space out the homework. ",routine,17_20,T,ci,
"Okay, that sounds doable",inactive,17_21,P,ack,
sound good. All right.,inactive,17_22,T,ack,
Yes.,inactive,17_23,P,ack,
What other objectives might work?,routine,17_24,T,orq,
Let's see.,inactive,17_25,P,od,
that worked in the past for you.,inactive,17_26,T,irq,
"You know, it was something that I enjoyed doing. And right now I feel like I'm not doing any of the things that I've enjoyed doing because I've been so busy doing work doing homework, so I think that would probably help.",routine,17_27,P,id,
So it's a good break from thinking about stressing about this you put it to homework,routine,17_28,T,yq,
Yes.,inactive,17_29,P,ack,
It has kind of come in the singing parts fun for it sounds like but also there's a social component seems like,routine,17_30,T,irq,
"Yes, it is. It is. Enjoy access to enjoy singing, and, you know, I enjoy the people that I was saying with and we will go and hang out together, go to different, you know, like jazz clubs or events, you know, different bands that were playing it you know, it'll just be nice. It's fun. I love music. So I love listening to it and I love you know, singing. So making music. So that was great. I think that would be a good goal.",routine,17_31,P,id,
You seem to kind of light up a little when you talk about singing.,routine,17_32,T,orq,
"Yes, it's I I just love it. I enjoy doing it. And I just haven't had a chance to deal with lightning.",routine,17_33,P,od,
so far. This is justmaking the time.,routine,17_34,T,gc,
"Yes, yeah. Yes.",inactive,17_35,P,gc,
"Good. All right. So we'll make that the third objective. So we have walking and kind of organizing your homework differently. And then singing and that, that socializing, it's the companies that, that singing that's great. So three objectives is good. I try to get to four. If you have one. Is there a fourth objective that you can think of something else that you've associated with not feeling depressed when",symp/reasoning,17_36,T,orq,
"I used to absolutely love going to the beach and visiting with my aunt. And so that's two things. The beach. I love the beach because it's soothing. It's company. And I, my, she's just such an awesome person and she's always pouring into me and I just love spending time with her. So she lives down to pitch.",story,17_37,P,od,
"Yes, she does. Okay, so this seems like a good, good objective to Yes. So you're suggesting maybe visiting her more often?",routine,17_38,T,irq,
"Yes. Again, just at home doing homework, and I haven't gone to visit her in a while. And the thing is, she only lives like an hour away. So it's not a it's not right. No, it's not. So that's like a, you know, a trip I couldn't do on a Saturday. Take a break and go down there and spend some time with that will be I think that will be helpful.",routine,17_39,P,id,
"So again, kind of kind of getting away from the school stressors. Just take taking a break from it for a day. Yes. And then also spend time with somebody that you enjoy spending time with. Good. Good. All right. So I want to go through each one of these. And just make sure that we're kind of meeting all the criteria for an objective, which I think we can do, but these are all specific, which is good. Do you feel these are all achievable? These are things you can do. I think so. Yeah. Yeah. Well, someone that knew done in the past, right, ",routine,17_40,T,gc,
right.,inactive,17_41,P,gc,
"So now we have the specific and the achievable. I don't want to get too personal and more tricky, which is making it measurable. I like to do here. I don't want to be overly prescriptive in terms of objectives. I want you to decide. But I want to see We can quantify, in some manner, how often you'll be able to do these different things or how, you know, quite like a homer but to think about the spacing would be the quantity but, but first with the walking. So in a given week, say what's realistic for you in terms of getting out and walking? How many times?",routine,17_42,T,irq,
"Um, maybe I can start out with twice a week, twice quickly.",routine,17_43,P,id,
Okay. Do you have two particular days in line days for your responsibilities aren't too great. You have that opportunity?,routine,17_44,T,irq,
Maybe we need to start with one day a week.,routine,17_45,P,id,
"Okay. Let's go one day, one time, one time a week. Let's talk with one and then we'll see what happens.",routine,17_46,T,orq,
"Okay, ",inactive,17_47,P,od,
so what day of the week are you thinking?,routine,17_48,T,orq,
About Monday?,routine,17_49,P,od,
Consider a window of opportunity you see on Monday.,routine,17_50,T,irq,
"It is. Yeah. Plus, it just kind of, I think, no, no. How about Wednesday? ",routine,17_51,P,id,
Wednesday?,routine,17_52,T,orq,
"Yes. Wednesday, middle of the week. Stress from work and school and yes, Wednesday. Sounds good.",routine,17_53,P,od,
"Once you have a particular time range, you like to walk a few times a day,",routine,17_54,T,irq,
